first_name,last_name,email,phone,date_of_birth,country,registration_date,last_login,total_orders,total_spent,loyalty_tier,preferred_category,is_active,marketing_consent
John,Smith,gvillanueva@example.com,001-396-257-5166x34423,2001-10-23,Cambodia,2022-11-23,2025-02-11 17:58:22,99.12574224068491,23924.86930889615,Gold,Home & Garden,False,False
Sarah,Brown,melissaclark@example.net,001-418-768-6536x116,1959-04-11,British Virgin Islands,2025-05-29,2025-02-21 13:30:16,50.499334133523185,39769.55148227617,Bronze,Food & Beverage,True,True
Kristine,Oconnor,qlewis@example.net,743.785.7165x77931,1961-03-30,Korea,2024-02-29,2025-02-21 14:34:20,13.418596258344662,28235.636258438473,Bronze,Food & Beverage,True,True
Katelyn,Pollard,jessicagay@example.net,672-791-2482,1964-05-08,Palestinian Territory,2024-05-15,2025-02-08 19:57:56,45.01202789216034,3745.6169377433553,Bronze,Beauty,False,False
Anna,Robinson,leahfox@example.org,(323)256-7214,1976-05-26,Uzbekistan,2023-09-15,2024-09-26 05:01:46,28.209096306180506,10572.563823333217,Gold,Food & Beverage,False,True
Nathan,Ware,kevin79@example.org,8682175396,1971-07-17,Tuvalu,2024-02-22,2024-12-18 21:17:24,72.09521658024077,46683.086212922884,Bronze,Automotive,True,True
Karen,Ayala,hryan@example.net,001-214-334-8838x3506,1990-05-16,Mayotte,2023-01-02,2024-11-07 07:15:37,91.52506339029522,11556.354808491538,Bronze,Food & Beverage,True,False
Jeffrey,Brewer,aaronromero@example.com,(726)623-4202x972,1970-05-01,Malawi,2025-04-23,2024-09-22 12:00:14,91.64119118385213,27178.77881556245,Silver,Food & Beverage,False,False
John,Bailey,dgray@example.com,+1-855-364-6881x087,1987-02-10,Burundi,2025-01-01,2025-05-15 22:16:36,58.56892812544668,21693.66534618129,Bronze,Food & Beverage,False,False
Christine,Schultz,ochoamonica@example.com,001-704-904-8442x432,1990-10-12,Christmas Island,2022-04-02,2025-08-17 00:19:26,43.99147147122776,3133.6968442537564,Platinum,Automotive,True,False
Morgan,Frye,christina39@example.com,8128506493,1953-12-13,Ethiopia,2020-09-20,2025-06-30 21:04:51,57.875963005034905,11137.122603683447,Gold,Automotive,False,False
Dave,Tran,bryanblake@example.net,998-971-7670x8276,1982-06-04,Palestinian Territory,2020-10-18,2025-05-12 13:24:31,48.153924879456476,9947.089859027723,Gold,Sports,True,False
Paul,Shepherd,qarias@example.net,(235)913-3749,1960-08-14,Northern Mariana Islands,2021-10-21,2024-09-23 06:10:24,12.060624486130695,-1271.2807840022226,Bronze,Sports,True,False
Sherry,Carter,zbrown@example.net,(635)333-4063x087,1957-08-16,Monaco,2024-08-28,2024-12-05 08:57:59,51.26122401046855,32053.44503683902,Silver,Clothing,True,True
Scott,Haynes,mhamilton@example.com,541-282-3223,1998-08-13,Afghanistan,2022-04-25,2025-05-11 22:41:36,48.21438146822382,46273.480132132514,Bronze,Automotive,True,True
Allison,Boyd,johnowens@example.net,001-255-309-3353,2000-06-08,Guam,2025-03-31,2025-03-31 09:08:02,35.421711326532765,40165.948470725896,Silver,Books,False,False
Christine,Kemp,ronald64@example.net,973-517-4825,1957-10-18,Congo,2025-07-21,2025-07-23 04:32:44,62.8886673586525,8337.287047187145,Bronze,Food & Beverage,False,True
Jessica,Flores,jamesvazquez@example.org,+1-920-330-8233x2281,1998-12-20,Swaziland,2022-01-10,2025-03-22 00:55:44,31.787688644908282,33823.98794530139,Platinum,Automotive,False,True
Carl,Miller,webbemily@example.net,(272)211-9208,1955-04-12,Syrian Arab Republic,2021-09-05,2024-10-20 05:36:23,6.381141748093276,46339.63648398122,Gold,Electronics,False,False
Amy,Curry,mlee@example.com,+1-741-419-1860x02515,1978-07-08,Slovenia,2023-09-15,2024-12-24 01:37:25,40.653578564097955,17819.119704165547,Bronze,Clothing,False,False
Linda,Jones,devongonzalez@example.net,001-809-364-1751x6672,1966-07-10,Chile,2021-03-17,2025-02-26 03:59:49,52.97203015251127,25221.710033608677,Gold,Beauty,True,True
Pamela,Rodgers,jenniferrose@example.net,271.918.0276x237,1963-12-15,Timor-Leste,2022-11-23,2024-09-17 14:28:36,14.727296374670171,20265.456874356936,Platinum,Electronics,True,True
Natalie,Rodriguez,ashley57@example.org,+1-259-557-6776x4077,1995-09-30,Central African Republic,2021-03-14,2025-04-22 06:17:31,87.92296995476188,27774.3556414677,Bronze,Home & Garden,False,False
Amanda,Luna,fostermary@example.net,+1-727-836-6107x38437,1999-04-23,Saint Lucia,2024-12-05,2024-09-21 13:42:50,20.49080696804109,16158.813513366096,Bronze,Beauty,True,True
Brett,Osborne,dwilson@example.org,331-525-3996,2007-05-02,Christmas Island,2022-10-23,2025-08-22 14:47:54,45.82000096149836,39420.40902454761,Gold,Sports,False,True
Alan,Herrera,hernandezrobert@example.org,(219)637-9522x53012,1960-08-14,Honduras,2024-06-28,2025-09-15 03:35:23,54.61730592064237,37074.051016610414,Silver,Clothing,False,True
Micheal,Russell,evansvanessa@example.com,381-583-7360x335,1961-07-11,Egypt,2024-12-27,2025-06-22 12:53:27,63.14060869440934,37755.33839877034,Platinum,Clothing,False,True
Crystal,Taylor,carolyn37@example.com,(387)253-5370x05667,1982-09-09,Aruba,2023-06-23,2025-07-09 15:20:16,36.73472537966154,12398.478525358842,Silver,Clothing,False,True
Bryan,Smith,kmills@example.com,001-828-709-2172x5228,1982-09-11,Thailand,2023-12-03,2025-09-16 15:05:51,11.602203819305979,23952.829122666844,Bronze,Sports,True,True
Jessica,Kelly,wandajones@example.com,6024990722,1997-11-15,United States Minor Outlying Islands,2023-07-31,2024-11-20 19:00:02,40.757568509132014,29507.760881947524,Gold,Beauty,True,True
Janet,Hunt,kevinthompson@example.org,304-864-7675x286,1963-05-31,Cuba,2023-11-26,2025-06-06 04:12:56,43.18921625253764,42405.29710889276,Silver,Clothing,False,False
Jessica,Gonzalez,allengoodwin@example.net,001-544-934-1271x03043,1974-02-22,Guyana,2021-10-08,2024-12-26 21:07:36,93.54145635241541,1016.2728005367192,Platinum,Automotive,False,False
Sara,Bradford,travis06@example.net,001-494-986-3954x092,1974-10-19,Saudi Arabia,2024-07-08,2025-08-24 05:50:30,61.56424630452697,48403.65036912705,Bronze,Electronics,False,True
Colleen,Small,nwatkins@example.net,001-244-395-4986x833,1945-10-21,Zambia,2023-11-02,2025-02-24 07:57:29,53.84706099630947,5139.61644045664,Bronze,Automotive,True,False
Christopher,Smith,littletodd@example.net,635.245.7501,1957-02-05,Singapore,2022-04-09,2024-10-03 04:33:54,19.568006470388866,46995.578171758716,Bronze,Books,True,True
Alice,Blevins,warrenjohn@example.com,(445)760-3232x811,1990-08-28,Burundi,2022-12-13,2025-03-23 12:49:00,43.99571346427817,43554.05998412952,Gold,Food & Beverage,True,False
Michael,Pruitt,jeremy97@example.net,(424)820-1177,2000-07-15,Bosnia and Herzegovina,2025-01-16,2024-10-23 00:36:04,35.91848878766854,30751.14475547867,Gold,Automotive,True,False
Lindsay,Martinez,xmoore@example.com,001-697-775-3962,1975-07-03,South Africa,2025-07-16,2025-01-04 19:25:53,50.676405108854134,39550.959522744735,Gold,Sports,True,False
Robert,Fisher,lisa58@example.net,301-369-0300,1974-11-04,Saint Martin,2024-10-20,2025-05-17 13:13:04,6.622855698164517,27786.439327450647,Platinum,Beauty,False,True
Sandra,Olson,tuckersteven@example.net,4685156148,1989-01-03,Ethiopia,2024-10-01,2025-01-11 14:07:31,77.72497485874592,45733.870663202666,Silver,Sports,False,False
Randy,Bishop,smitherik@example.com,(794)807-6147,2000-10-10,United Kingdom,2024-08-01,2025-03-07 05:10:19,12.233019677390995,14719.741843602425,Gold,Beauty,True,True
Tamara,Johnson,afarley@example.com,359-714-9997,1959-08-03,Greece,2025-08-29,2025-08-27 05:49:39,73.13707639455266,25729.378753369943,Silver,Clothing,True,True
Erin,Mills,pjones@example.com,+1-801-536-3713x4495,1979-10-14,Russian Federation,2024-09-06,2025-08-16 20:14:52,88.87359539339727,27402.79491128598,Platinum,Home & Garden,False,True
Pamela,Harris,ianderson@example.net,532-769-8085x12756,1985-01-26,Mozambique,2025-07-08,2025-01-06 07:55:37,64.95892605609897,8747.978516992083,Silver,Automotive,True,False
Brian,Fuller,garciamelissa@example.net,746.693.6800x57840,1963-03-16,Niue,2025-06-09,2025-05-07 10:07:24,0.94806964046741,40159.76529393403,Bronze,Home & Garden,True,True
Bradley,Riley,jeffreyjohnson@example.com,001-749-506-8097x63785,1970-11-26,San Marino,2023-11-17,2024-10-29 18:26:06,24.23245301821366,50449.57390841561,Platinum,Clothing,False,True
Chad,Buchanan,imorton@example.net,(580)480-3505x574,1988-03-17,Iceland,2022-01-09,2025-08-16 15:38:34,72.3248624931645,32999.945154616915,Silver,Sports,False,False
Todd,Brown,robert04@example.net,3245354920,1955-10-08,Saint Pierre and Miquelon,2024-11-16,2024-12-11 18:59:52,58.71197311423626,1265.857980300525,Bronze,Books,True,False
Henry,Randall,anita33@example.org,644.611.3287,1975-09-19,Tonga,2025-04-10,2025-08-18 06:06:20,68.45046598528188,30565.099051477417,Gold,Clothing,False,False
Natasha,Burch,melissa69@example.com,+1-464-398-6380x9178,1946-09-12,Kuwait,2022-12-10,2025-08-08 20:42:41,13.478072411652633,44832.31629435913,Silver,Sports,False,False
Diana,Johnson,mpeterson@example.net,298-875-4499,1975-05-16,Trinidad and Tobago,2020-09-24,2025-05-11 15:13:26,70.90052055429672,38454.53505306428,Bronze,Food & Beverage,True,True
Nicole,Robertson,floresmatthew@example.net,683.266.9499,1991-03-22,El Salvador,2023-02-07,2025-02-18 02:32:32,53.60685501325795,38807.91206154218,Gold,Electronics,False,False
Jeffrey,Fitzpatrick,michael96@example.org,001-219-536-7975x4242,1988-03-10,Namibia,2021-09-17,2024-12-18 07:50:47,95.28631620315629,43757.59417544764,Bronze,Food & Beverage,False,True
Victoria,Deleon,walkerjacob@example.net,580-960-6172x7191,1980-01-22,Togo,2023-02-25,2025-04-18 02:48:22,37.75070754664934,5310.5358807842,Gold,Clothing,True,True
Diana,Villanueva,mary50@example.com,+1-717-861-0945x8190,2004-02-26,Dominican Republic,2023-05-20,2025-08-02 10:40:09,104.27827825513099,13828.993480762736,Bronze,Food & Beverage,False,False
Emily,Johnson,jennifer79@example.com,001-977-899-9053x26079,1964-01-02,Cameroon,2023-02-22,2025-04-18 05:56:55,96.1004119049581,41182.04016927898,Silver,Food & Beverage,False,False
Margaret,Nelson,zmueller@example.net,001-500-290-9020x19309,1952-06-03,Falkland Islands (Malvinas),2021-12-01,2025-08-31 13:05:33,31.119046067316074,36640.12641268562,Silver,Clothing,False,False
Lisa,Jones,lwells@example.org,001-834-391-9697x39872,1946-11-17,Guadeloupe,2024-07-23,2025-02-25 08:26:55,12.229548228744752,16785.79925636021,Platinum,Beauty,True,True
Kevin,Fields,wglenn@example.com,(263)813-0945,1977-11-21,Estonia,2021-12-29,2025-05-21 12:58:40,83.99338683399682,39273.21839341162,Platinum,Clothing,True,False
Timothy,Villanueva,hbailey@example.org,(837)257-7542,2002-09-30,Sri Lanka,2024-11-30,2025-05-03 02:32:49,16.905620582245398,28589.189534050096,Gold,Beauty,True,False
Jessica,Miles,marie10@example.org,(967)203-2925x0971,1969-10-19,Faroe Islands,2020-10-05,2025-01-02 21:10:01,79.81311902370872,34683.944836338174,Silver,Electronics,True,True
Linda,Nelson,ericscott@example.net,270-901-0098x3464,2007-06-20,Syrian Arab Republic,2025-05-24,2025-04-07 15:45:10,35.22801189715958,11918.16761787873,Silver,Food & Beverage,True,False
Sarah,Carson,pachecoleslie@example.net,269-502-7061,1979-10-16,Rwanda,2023-11-28,2025-04-01 04:03:02,40.02329051133767,30444.153750998743,Platinum,Food & Beverage,True,False
Timothy,Reynolds,maryjohnson@example.net,+1-691-391-8726,1990-02-04,Niger,2023-02-26,2024-09-30 23:34:25,3.1135920003671567,16339.190377928806,Gold,Food & Beverage,False,True
Cody,Morris,pamelayang@example.net,001-377-315-2932,1960-03-02,Japan,2025-07-28,2024-12-26 16:52:33,34.59303371375768,28893.650356884984,Gold,Sports,False,False
Kathleen,Melton,cpeterson@example.net,464.695.7967,1989-04-09,Bulgaria,2024-12-09,2025-03-01 16:14:42,35.16529554326915,17845.088778063913,Gold,Electronics,True,True
Holly,Hunt,holttonya@example.net,367.374.6646x61124,1992-12-25,Nepal,2023-11-13,2025-01-20 07:20:23,82.74845990149568,40190.04418839866,Bronze,Books,True,True
Jeffrey,Shepard,rogersclifford@example.net,(784)537-1839x6592,1967-06-12,Finland,2023-11-10,2024-11-24 05:21:30,33.244456865297366,6661.887519291904,Platinum,Clothing,False,False
William,Edwards,nrodriguez@example.net,001-694-264-4240,1983-09-07,Angola,2025-06-30,2024-10-19 22:40:19,72.2117685096604,5634.931895383033,Gold,Food & Beverage,True,True
Tammy,Gomez,marqueztricia@example.net,001-802-458-8085x2477,1977-02-22,Sao Tome and Principe,2022-08-17,2025-05-22 23:00:26,0.47173024127124297,28165.7888389204,Gold,Food & Beverage,True,False
Rebecca,Williams,thomaschristopher@example.net,617.500.2606x54329,1972-11-02,Wallis and Futuna,2022-09-14,2024-11-08 16:49:05,95.20176447706667,3435.235950000305,Bronze,Sports,True,True
Carla,James,anthony70@example.org,526-286-0398,1982-05-10,Botswana,2021-05-26,2025-02-23 01:05:15,84.96703837463352,45754.57601864816,Platinum,Books,False,True
William,Carter,cphillips@example.com,+1-449-308-6571,1974-01-28,Gibraltar,2024-07-10,2024-10-25 07:12:42,97.4997372016137,36630.327121848466,Silver,Home & Garden,False,False
Todd,Stanton,rmitchell@example.org,859-253-8804x137,1995-02-25,Mexico,2021-05-24,2025-04-11 09:59:23,7.220827402965222,21526.575486644902,Gold,Electronics,True,False
Kyle,Miller,angeltucker@example.com,(548)907-2304x053,1980-05-21,Peru,2025-02-07,2024-12-04 23:25:11,13.414342160390213,20277.145624579494,Silver,Automotive,False,False
Kari,Mason,clarkegloria@example.com,659-862-0902,1983-08-30,Haiti,2022-09-24,2025-04-25 18:06:21,77.40513010376564,27890.403453219587,Platinum,Electronics,True,True
Morgan,Guzman,parkertodd@example.com,545-820-2763,1955-02-05,Saint Vincent and the Grenadines,2025-03-30,2025-01-29 02:13:40,84.8785512458777,10097.685517611895,Silver,Automotive,True,False
Travis,Norton,karen75@example.net,788-521-1052x1412,1957-07-12,Haiti,2024-01-23,2025-04-08 02:30:21,86.74591138525572,38014.20433240288,Silver,Sports,True,True
Kenneth,Walsh,smithelizabeth@example.net,(769)658-1611,1946-08-22,Belgium,2022-09-09,2025-08-24 13:57:53,89.18545286928635,17020.755506903013,Bronze,Food & Beverage,True,True
Noah,Lawrence,uscott@example.net,+1-986-695-7534x684,1970-03-31,Mali,2024-12-16,2025-03-02 17:19:22,19.57738397536899,16849.88272892596,Bronze,Clothing,False,True
Alyssa,Atkinson,lydiamclaughlin@example.net,980-546-7565x19437,1980-07-11,Fiji,2022-06-05,2024-10-05 20:46:50,38.22858289662655,22337.232760214192,Silver,Clothing,True,True
Thomas,Patton,obernard@example.net,787-400-8880x40914,1988-04-14,Nigeria,2020-11-05,2025-02-20 20:06:32,75.12877563581252,43262.34671671276,Gold,Home & Garden,True,False
Lisa,Martin,jennifer32@example.org,2613535756,2004-04-02,Senegal,2021-10-30,2024-11-20 09:22:33,80.72513038584778,10094.563801032142,Silver,Automotive,True,True
Ronald,Henry,ythompson@example.net,+1-604-261-5136x205,1995-02-15,Kuwait,2022-12-22,2024-12-07 08:16:07,29.85839663580566,5463.207259761725,Platinum,Home & Garden,True,True
Gregory,Sanchez,yjoseph@example.org,803-670-9236,2005-05-12,Greece,2022-04-10,2025-05-15 19:39:07,22.239598142623056,48279.62457921883,Silver,Clothing,False,True
Christina,Lee,bautistamaria@example.org,242.757.4263,1971-04-15,India,2023-07-02,2025-03-15 04:19:35,77.68855914164428,-1769.325136317602,Gold,Home & Garden,True,False
Bradley,Robertson,roblesjeff@example.net,(765)926-4977,1989-03-02,Sao Tome and Principe,2024-06-17,2024-11-23 19:23:11,48.567921096625646,4294.306782716666,Silver,Sports,False,False
Charles,Curtis,suzanne02@example.net,(392)226-2381x201,1980-09-19,Macao,2024-04-18,2025-02-03 03:02:16,63.41635893364628,31405.54319074523,Platinum,Beauty,True,True
Miguel,Johnson,jacobsellers@example.org,933-629-4723x0429,1952-01-28,Cuba,2025-08-13,2024-11-15 22:33:06,50.346577982698506,28226.210886397956,Gold,Electronics,True,False
James,Williams,mwilson@example.com,+1-730-802-7473x37381,1953-02-14,Timor-Leste,2025-05-02,2024-11-26 23:09:04,73.38696150112452,44402.015023544795,Gold,Clothing,True,True
William,Brown,sharonmeyer@example.org,001-535-463-9231x61029,1969-01-07,Papua New Guinea,2023-01-22,2024-11-12 11:42:44,19.201450167934034,29213.361956975685,Bronze,Books,False,True
Jonathan,Holland,ieaton@example.com,572.621.1255,1960-10-03,Qatar,2023-08-05,2025-08-03 22:14:13,97.9104888625375,3790.0715976876468,Bronze,Automotive,False,True
Latoya,Curry,mannjennifer@example.com,702.597.8666,1947-05-06,Guatemala,2021-07-04,2025-03-01 22:30:33,36.94305816214981,31946.66823955289,Bronze,Clothing,True,False
