first_name,last_name,email,phone,date_of_birth,address,city,state,zip_code,country,registration_date,last_login,total_orders,total_spent,loyalty_tier,preferred_category,is_active,marketing_consent
Travis,Smith,xjacobs@example.net,3199666633,1998-12-20,"816 Destiny Branch Apt. 200
Booneberg, TX 73067",Reyesmouth,Alaska,68456,United States Minor Outlying Islands,2021-08-23,2025-08-25 10:41:08,82.28209087822965,16991.547840031748,Silver,Sports,True,False
Katherine,Stevens,udavis@example.com,+1-827-512-3833,2006-06-29,"5544 Suarez Neck
West Davidfort, DC 08079",South Johntown,Ohio,75621,Bulgaria,2023-01-02,2025-04-14 17:18:01,51.316967736838855,20307.29040677218,Bronze,Sports,True,True
Melissa,Howe,scrosby@example.com,6612302376,1993-04-12,"Unit 7931 Box 8405
DPO AA 16160",Nicoleborough,South Carolina,59016,Honduras,2022-02-07,2024-12-14 09:24:48,60.58898096636873,8933.066007886042,Platinum,Beauty,True,False
Vanessa,Collins,daniellesampson@example.net,880-669-6881x399,2006-06-26,"41002 Stephanie Manors
Jensenport, CO 00589",East Michaela,Alaska,99748,Thailand,2024-10-07,2025-03-23 20:43:44,39.930134896092376,31730.539217094054,Bronze,Sports,False,True
Alexander,Schaefer,nfrank@example.org,(960)284-7535x49613,1993-05-24,"35080 Warner Trace Suite 490
Port Maureen, SD 31461",New Spencer,California,75192,Albania,2023-11-15,2025-01-20 12:55:58,89.38592810061152,48217.25258251696,Silver,Automotive,False,False
Manuel,Walton,williamskatelyn@example.com,955.941.3972,1945-08-20,"154 Edwards Inlet
North Jamesburgh, VI 11012",New Jo,Maine,64816,Brazil,2025-03-30,2025-04-28 00:43:37,87.91903089352878,9230.388332966415,Bronze,Clothing,False,True
Lisa,Nelson,robinsims@example.com,(540)675-4502,1967-02-27,"85250 Thompson Mills
West Andrewstad, IL 94205",West Jeanmouth,Oklahoma,28675,Bulgaria,2021-09-23,2024-11-01 03:27:51,44.12139023738201,47364.535811405614,Bronze,Beauty,True,False
Laura,Lee,anthonyjames@example.net,001-856-627-6076,2005-06-08,"4031 Christina Point
Lake Paulafurt, AZ 88996",Riddlefurt,Oregon,74162,Saint Pierre and Miquelon,2022-10-29,2025-03-31 20:16:53,20.210431419786794,8272.80097431409,Bronze,Sports,True,False
Ronald,Gutierrez,maria34@example.net,+1-705-830-7513x4605,1949-12-09,"38988 Moore Parks
Leeton, AR 70566",Leahville,Alaska,16672,Tonga,2023-12-01,2025-04-06 13:29:17,21.440504908995365,7416.723226954705,Platinum,Electronics,False,False
Amber,Horton,facosta@example.org,001-657-689-4019x5591,1986-05-15,"6520 Ward Greens
Carolynport, NM 47303",East Jeffrey,Missouri,97631,Martinique,2025-01-11,2024-09-30 00:26:11,23.63952153358811,39138.26530944628,Gold,Clothing,False,True
Lisa,Horton,catherinemoody@example.org,799-859-9943x30614,2003-10-03,"245 Kathy Skyway
Michaelfurt, AS 22706",West Maryville,Nebraska,40402,Congo,2023-10-25,2025-09-15 01:19:10,33.42350501379,46335.09624921012,Bronze,Electronics,True,True
Christopher,Espinoza,russell06@example.net,001-475-787-0298x31607,1968-11-06,"1010 Nathan Place
Mccarthyside, VI 80756",New Helenview,Florida,60067,Guernsey,2023-04-03,2024-10-09 17:59:30,15.83487425686407,25254.505333845245,Platinum,Automotive,True,True
Michelle,Gutierrez,benjamin60@example.org,423.583.3720x754,1971-12-03,"762 Tina Rapids Suite 832
Michelletown, PW 52595",Grantside,Colorado,32292,United States Minor Outlying Islands,2021-02-22,2025-08-15 18:47:41,0.060773566780368604,47954.34144235565,Platinum,Food & Beverage,False,True
Lori,Mosley,kelsey76@example.org,+1-647-456-8618x15883,1989-12-02,"1856 Robinson Ford Apt. 644
New Franciscoberg, TX 35787",North Mariaport,South Dakota,91198,Philippines,2023-08-08,2024-10-07 23:25:24,45.52551135642382,39472.96251423441,Platinum,Clothing,False,True
Shane,Johnson,xcline@example.net,702-201-7456,1995-12-18,"USNV Vasquez
FPO AE 62219",Davidland,Wyoming,63475,French Southern Territories,2024-11-30,2024-12-27 03:10:11,95.32067421052938,21474.186731326852,Silver,Food & Beverage,False,False
Jennifer,Vega,davisbethany@example.net,001-959-569-6594x499,1945-10-10,"755 Zachary Harbor Apt. 771
Gonzaleston, HI 42727",South Toddberg,North Carolina,35510,Western Sahara,2025-07-27,2024-10-28 06:17:12,14.307100586263038,32495.415062172036,Gold,Food & Beverage,True,False
Michael,Calderon,brentmolina@example.com,383-342-1570x59406,1958-12-29,"9857 Sarah Mill
Barryton, NM 44255",Lake Bethany,California,86358,Madagascar,2025-06-06,2024-10-30 15:37:25,82.18066698634313,21771.28623332107,Bronze,Electronics,True,False
Jonathan,Richard,ashley65@example.net,+1-823-978-0347,1982-02-10,"4203 Kathy Island Apt. 696
New Austinbury, AS 08166",New Annmouth,Arkansas,96369,Ghana,2024-07-07,2024-10-29 12:21:55,40.17267379091092,6214.009421264274,Gold,Home & Garden,False,True
Joseph,Schmitt,ksmith@example.net,765.447.3436,1969-02-23,"00717 Parker Canyon Suite 614
Sherryhaven, PA 10259",Michaelport,Indiana,41397,Myanmar,2022-05-15,2024-12-13 13:10:14,65.04379398581624,20632.08868283167,Bronze,Food & Beverage,True,True
Dawn,Sampson,vward@example.com,+1-353-892-9463x180,1980-11-14,"0318 Hill Pine Apt. 313
Reyesport, CO 78572",East Benjamin,West Virginia,41252,American Samoa,2021-09-15,2025-07-21 13:59:00,22.2544283417151,4262.010370227125,Platinum,Home & Garden,True,False
Kevin,Mclaughlin,taylorjose@example.org,+1-420-457-6254x150,2003-10-21,"153 Barnes Ford Suite 788
West Holly, KY 00522",Kingfort,Tennessee,02745,Hong Kong,2021-01-08,2025-06-09 11:21:11,89.62541376914417,17567.063316983968,Bronze,Food & Beverage,True,True
Austin,Blair,richard56@example.org,001-299-962-3927x27055,1961-11-22,"38242 Melody Ranch
Port Javier, VT 20297",South Jonathan,Utah,13324,Gabon,2022-10-03,2025-01-09 22:59:23,15.490575419306921,36270.707626763164,Silver,Books,False,True
Kimberly,Velez,westleslie@example.org,768.921.9738,1956-07-27,"38752 Leonard Falls
South Mark, MS 60343",Dorothyfurt,North Carolina,18157,Jersey,2025-01-08,2025-02-25 05:52:52,98.73637831624193,21934.91550302401,Platinum,Automotive,True,False
Michael,Watson,xsmith@example.com,001-561-241-3843x081,2005-05-30,"64059 Freeman Island Apt. 479
West Aliciafort, SC 28399",New Kari,New Jersey,96236,Guadeloupe,2021-02-13,2024-10-16 17:06:47,102.60694553592958,44100.98967586822,Silver,Home & Garden,False,True
Devin,Rhodes,jennifer53@example.com,(757)431-5781x1148,1960-05-21,"5324 David Mountain Suite 048
Christopherton, MN 19075",West Isaacmouth,Kansas,23226,Finland,2024-03-14,2025-02-28 07:54:28,41.33286252573505,10275.354512667656,Gold,Electronics,False,True
Monique,Jones,kelseycervantes@example.com,5787058087,1957-05-22,"60615 Timothy Well Suite 749
Anthonyview, NH 83287",North David,Kansas,86937,Liechtenstein,2024-01-15,2025-05-02 12:17:25,37.46920332076223,12562.730465724577,Gold,Clothing,False,False
Susan,Huerta,tashapaul@example.net,(575)826-3113,2004-01-30,"545 Joseph Mountains
Port Paulfort, NH 62185",West Amytown,Arkansas,54703,Sierra Leone,2020-09-19,2025-01-28 21:29:00,10.407921262758803,21790.577786629972,Silver,Automotive,True,True
Stephanie,Harvey,marissamanning@example.com,001-606-829-1164,1960-11-08,"0713 Lewis Drive
Sweeneychester, IA 24472",Parkertown,Nevada,74082,Serbia,2022-01-23,2025-03-16 11:01:45,60.99126749939441,10087.464557250953,Gold,Clothing,True,False
Tyler,Arellano,wpham@example.com,900.502.9793,1978-05-25,"816 Yvette Extension Apt. 337
Simpsonberg, GU 16366",Gillfort,Iowa,54695,Saudi Arabia,2023-11-15,2025-08-23 17:58:30,42.494822842600136,2170.154352309031,Gold,Books,False,True
Megan,Randolph,jonathansellers@example.org,972-856-2589,1968-08-16,"Unit 2608 Box 2424
DPO AP 52005",Brendaburgh,Pennsylvania,24532,Holy See (Vatican City State),2022-01-10,2024-11-30 03:12:38,13.519181708080788,42014.950007109575,Silver,Automotive,True,False
Brandon,Simpson,lynchlisa@example.com,(641)428-6536,1955-01-06,"10278 Robert Ford
North Joseph, RI 44203",North Amanda,Kentucky,74131,Canada,2023-07-25,2025-08-24 08:20:10,32.79415869559861,6911.886980146431,Silver,Electronics,False,False
Vanessa,Sanchez,melissa74@example.org,(704)938-9084,1995-09-01,"49879 Martin Islands Apt. 568
Helenchester, TX 37165",Shawnfort,Tennessee,69851,Germany,2025-04-23,2025-07-07 17:20:06,63.16128364666168,4598.618844006412,Silver,Food & Beverage,True,False
Gregg,Reynolds,brycemorris@example.net,+1-225-401-6740x891,1952-02-15,"112 Bauer Field
Port Jamie, AK 98821",West Melinda,Indiana,27270,Ecuador,2024-10-17,2025-06-03 21:31:14,5.886660740647773,14706.9856674263,Platinum,Sports,False,False
Shannon,Brown,zunigasteven@example.net,(763)233-4013x825,1999-04-15,"Unit 4447 Box 4501
DPO AA 76013",Crawfordport,Mississippi,34032,Turkmenistan,2022-05-25,2024-11-11 11:42:13,54.61738036581997,44654.55661303183,Bronze,Electronics,True,False
Joshua,Baker,emilyjohnson@example.com,001-998-666-9170x66528,1947-05-23,"5147 Rivera Keys
North Johnton, VT 62037",Murphyton,Wyoming,53748,Lao People's Democratic Republic,2022-02-06,2024-10-05 12:20:38,82.84822441959562,49031.64826153499,Bronze,Electronics,True,False
Ashley,Hopkins,njohnson@example.com,(358)707-5209,1966-04-27,"15544 Patterson Turnpike Apt. 210
Brooksmouth, WV 54017",Macdonaldshire,Washington,84151,Colombia,2022-02-15,2024-12-08 09:01:37,61.90081756703145,5540.70398041145,Gold,Books,True,True
Carolyn,Horton,paul83@example.net,(651)689-8262,2001-04-11,"547 Nicholson Plains Suite 815
Scottberg, CT 72453",Parkport,Oregon,84350,Belgium,2021-01-24,2025-01-13 18:33:10,7.2435025351758995,43934.514385089744,Silver,Clothing,True,True
Christopher,Lopez,vincentmaldonado@example.com,+1-629-756-0507x449,1961-03-21,"05382 Taylor Loop Apt. 866
Vazquezstad, RI 46374",West Joelchester,Rhode Island,83882,Germany,2023-08-15,2024-10-16 22:59:06,23.675375742264055,22605.00005448662,Platinum,Automotive,False,True
Rachel,Suarez,bradshawlaura@example.com,3378346426,1978-09-19,"37539 Martha Squares
North Timothy, PR 66647",North Brandon,Washington,06103,British Indian Ocean Territory (Chagos Archipelago),2025-01-13,2025-04-12 22:18:09,87.30099123194898,17182.19457718656,Bronze,Books,True,True
Wayne,Sellers,brian58@example.org,226.629.4933x118,1962-11-15,"257 Todd Isle Suite 806
Lake Stacy, KS 77488",Graybury,Ohio,44704,Guernsey,2022-04-28,2025-01-22 18:42:07,69.14792091690718,29125.90696464188,Silver,Automotive,False,False
Rachel,Hicks,ruizbrian@example.com,(958)653-6636x5708,1959-10-12,"480 Schaefer Fort Suite 467
Vasquezport, NV 32319",Christianburgh,Hawaii,52883,Greece,2025-07-28,2025-01-04 08:34:00,90.07142073240928,47365.938103172026,Gold,Automotive,False,False
Alan,Butler,burgesscourtney@example.com,702.353.5551,1997-06-24,"1780 Timothy Parkways
North Thomas, FM 28906",Millerland,Louisiana,30233,Uganda,2023-07-17,2025-05-19 14:35:30,99.84342267862705,42211.29499308091,Bronze,Food & Beverage,True,True
Scott,Jones,igregory@example.com,660.666.3841x7560,1949-04-24,"55555 Jack Coves
East David, MO 91175",Patriciamouth,Kentucky,69750,Solomon Islands,2025-08-02,2025-02-27 21:44:34,43.43303236152775,13301.489839247817,Bronze,Home & Garden,False,False
Christopher,Oconnor,betty54@example.org,549-218-2331x9303,1991-02-17,"190 Reynolds Estates Suite 877
New Alyssa, VA 26951",Lake Stacy,West Virginia,06318,Aruba,2024-01-29,2025-08-10 02:02:22,87.4486339033364,38722.105524070845,Silver,Food & Beverage,True,False
Kenneth,Pope,kpacheco@example.net,341.557.9613x372,2002-02-19,"582 Jessica Divide Suite 569
Edwardberg, WI 59836",Port Noahchester,Iowa,09384,India,2021-08-05,2025-02-01 00:47:46,96.91984718556651,16371.281241151122,Gold,Books,False,True
Allison,Ewing,kvaldez@example.net,237-953-8729x389,1964-06-25,"8142 Anthony Gateway Apt. 955
South Misty, PA 66812",Joseside,Alabama,44531,Gambia,2024-09-03,2025-08-10 00:16:21,26.68211310298585,39210.52684722223,Bronze,Books,False,False
Roberto,Howell,pricetara@example.net,001-818-857-6047x706,1985-09-27,"370 Jennifer Isle Apt. 101
New Brittanyfurt, ND 12349",Woodhaven,Arizona,39855,Gambia,2020-10-28,2025-02-06 14:55:01,43.89090126895296,26549.12906693645,Platinum,Food & Beverage,True,False
Darren,Kim,xcox@example.com,5909657167,2003-02-03,"357 Kimberly Glen Suite 505
Kathleenville, VI 16388",Brittanyhaven,Texas,70228,Guatemala,2022-02-23,2025-05-15 09:11:17,25.958433572525983,46287.35472863063,Platinum,Food & Beverage,True,True
Victoria,Valdez,kelly20@example.net,001-206-474-9972x963,1973-08-05,"9959 Kayla Valleys
Jefferyhaven, ID 64764",Haleyberg,Texas,64296,Korea,2024-01-23,2025-04-14 13:16:33,92.96253027428594,16902.43182506269,Silver,Home & Garden,True,False
Wayne,Morris,kstephens@example.net,210-820-4019x26629,2004-02-19,"32949 Michelle Throughway
Strongberg, TN 62047",Port Travis,Wisconsin,41611,Afghanistan,2025-09-15,2024-12-22 05:43:57,65.27372959557547,33937.432476033835,Platinum,Sports,False,True
Billy,Lopez,kayla43@example.org,(684)886-1573x8425,1954-06-05,"192 Calvin Grove
Port Tylerburgh, NV 90441",Christinastad,Washington,44118,Kiribati,2023-03-11,2025-06-16 23:16:15,2.1586114172031534,30366.202891036617,Gold,Clothing,True,False
Andrew,Jordan,thompsonsamantha@example.org,+1-209-438-8740x104,1996-02-05,"6577 Edward Estates
North Leah, NV 41770",New Jose,Washington,32366,Lebanon,2021-01-23,2025-01-13 20:59:57,20.47011146357971,22922.530424633303,Gold,Books,True,False
Kristin,Mccarthy,markhernandez@example.net,3557984253,2000-11-15,"8445 George Village Apt. 096
Catherineborough, FL 01489",Chavezmouth,Virginia,20142,Cape Verde,2025-04-30,2025-01-14 03:01:42,52.65271526648797,6804.363907311895,Gold,Books,False,True
Gabriel,Kennedy,rshaffer@example.com,450-631-4969x95061,1978-07-12,"7772 Brown Forges Suite 714
Port Brendanland, MP 48014",South Sierramouth,Idaho,70796,Barbados,2024-05-12,2025-02-03 05:37:47,1.492237681981106,38976.03807359568,Gold,Electronics,True,True
John,Perez,jennifer23@example.com,313-716-6248,1955-01-01,"6427 Robert Spur
Hoganhaven, SC 08728",West Jasonstad,North Dakota,90443,South Africa,2023-06-12,2024-10-20 21:56:28,4.458995150762966,25675.431230927163,Silver,Home & Garden,False,True
Andrea,Lyons,brownzachary@example.org,825.819.7862x421,2000-04-17,"0325 Hector Circle Apt. 257
Nguyentown, MI 59992",Alexishaven,Illinois,34499,Cyprus,2021-12-11,2025-01-28 03:59:26,70.70869054598265,13913.920162913313,Bronze,Sports,True,False
Michael,Tucker,kari45@example.com,+1-471-971-9474x5267,1968-07-14,"1433 Dustin Ranch
South Paultown, FL 42028",Port Stevenchester,Florida,39535,Grenada,2021-12-28,2024-11-30 16:50:49,15.966707939713794,16708.98928524309,Silver,Home & Garden,False,False
Kara,Blair,spencerbonnie@example.com,8165820229,1980-02-20,"2861 Garner Plaza Apt. 160
Williamborough, AS 57442",Port Melissa,Idaho,32571,Slovakia (Slovak Republic),2023-07-15,2025-08-22 03:33:09,97.00372959125856,47044.480659091685,Bronze,Food & Beverage,False,False
Jacqueline,Martin,rowlandbrian@example.org,+1-741-872-3456x41002,1997-01-29,"89554 Teresa Ridges
Boyermouth, HI 70659",West Mary,North Carolina,98887,Madagascar,2024-11-11,2025-03-12 17:44:18,7.049744462874846,17595.823059754795,Gold,Beauty,True,True
Robert,Gonzalez,qmack@example.net,9335882100,2005-12-27,"309 Heather Terrace Apt. 137
North Ericside, ME 39143",Port Andreaport,Montana,21311,Saint Vincent and the Grenadines,2021-06-12,2024-11-22 01:02:39,60.44734245215339,48361.95760585465,Platinum,Beauty,True,True
Alexander,Franklin,josephmcclain@example.org,899.488.9328x223,1961-06-13,"018 Angela Land Suite 474
Leslieburgh, AZ 77364",North Heathertown,West Virginia,52437,Anguilla,2022-03-22,2025-06-20 21:47:54,95.40223138710815,8808.013360534702,Platinum,Home & Garden,False,False
Michael,Schmidt,vklein@example.org,520.817.4376x949,1975-10-28,"9485 Miranda Ports
Olsenborough, MP 81723",Scotttown,Pennsylvania,91908,United States of America,2023-11-24,2025-06-06 12:03:40,79.09908655918446,13284.919799759879,Gold,Electronics,False,True
Erin,Robinson,bhernandez@example.net,8635334927,1949-04-01,"431 Sherry Mission Suite 938
Lake Randyhaven, NM 93765",Port Rebecca,Vermont,68251,Pitcairn Islands,2022-11-03,2025-04-03 01:37:30,46.0277736677737,5324.581033915027,Silver,Books,False,True
Natasha,Robinson,ihowell@example.org,001-340-244-7817x866,1990-11-27,"4843 Curtis Manors
Port Joel, ND 85531",West Julie,South Dakota,09367,Tonga,2021-07-04,2025-04-30 02:14:59,93.65618204489915,40362.63393592607,Silver,Food & Beverage,False,False
Melissa,Coleman,justinwilliams@example.com,001-731-431-8051x12109,2005-01-14,"718 Emily Ways
Richview, IA 36944",Tracyview,New Mexico,70598,Australia,2025-05-21,2025-08-09 18:29:14,60.7239920413591,31091.93349404025,Platinum,Clothing,False,True
Ryan,Martinez,louis87@example.net,(662)568-2251x930,1986-10-19,"07468 Keith Stream
Stephenview, NE 78662",Jamieshire,Delaware,02188,Spain,2020-12-21,2025-06-28 02:08:38,78.39121726783722,35729.99013745028,Bronze,Beauty,False,True
Allison,Barnes,michael86@example.net,001-827-237-3494x718,1961-01-13,"776 Weber Terrace
East Kelli, NC 39204",West Troychester,Rhode Island,90494,Saint Barthelemy,2022-08-15,2024-12-20 19:19:55,49.37550758693884,9631.733138557858,Bronze,Books,False,False
Jennifer,Miller,kimberly42@example.net,(483)432-2532x85038,2003-09-01,"67535 Kathy Light Apt. 491
New Faithbury, HI 56013",Port John,New York,23068,Yemen,2021-07-20,2024-11-27 14:49:07,49.666096094336474,10343.51040982633,Platinum,Electronics,False,True
Jessica,Wells,floydpaul@example.com,+1-549-660-7209x11493,1994-01-30,"USCGC Rosales
FPO AA 55477",East Jonathanside,Louisiana,08912,Saint Helena,2021-09-29,2025-08-31 12:14:06,80.23674188296516,14066.705016654974,Silver,Automotive,False,False
Crystal,Miller,marcussmith@example.net,(991)979-0489x25620,1984-09-27,"238 Davis Valley Apt. 182
Milesside, ME 02585",Robertside,Colorado,05266,Pitcairn Islands,2023-12-20,2024-10-01 09:45:18,71.80367361943777,3871.601064801612,Gold,Books,True,True
Jessica,Watson,rroberts@example.org,4345932027,1964-10-04,"446 John Extensions
Port Jessicaborough, ID 65973",East Douglasburgh,Delaware,73364,Timor-Leste,2022-09-30,2024-12-21 20:38:27,23.55420990654057,30722.01184856546,Silver,Clothing,False,True
Crystal,Franklin,chavezandrew@example.org,(470)457-9873x317,2003-10-05,"27179 Maldonado Common Suite 273
Johnland, AR 44502",Krystalton,Idaho,55900,Luxembourg,2023-11-08,2024-09-20 18:34:50,2.99058679615018,2097.342506066742,Silver,Beauty,True,True
Michael,Baker,robinsonangela@example.net,+1-653-626-6339x939,1997-12-02,"282 Moore Crossing
Lake Brandy, HI 80884",New Daniel,Georgia,86990,Aruba,2022-05-01,2025-06-15 13:18:07,96.7060244678386,40166.53471639588,Gold,Electronics,True,False
Tammy,Jenkins,wlawson@example.com,956-946-5210,1981-10-09,"602 Shirley Inlet
Codyport, PR 88153",Taylorberg,Washington,10610,Marshall Islands,2022-10-14,2025-03-02 23:46:39,93.60379272513589,29057.215378541972,Silver,Clothing,False,False
Jennifer,Montoya,durhambrian@example.org,001-268-770-3733x125,2007-01-27,"Unit 1431 Box 0834
DPO AP 89523",East Daniel,Washington,44065,Panama,2020-09-22,2024-10-11 21:44:10,68.79213109512769,44282.368779052835,Silver,Automotive,False,True
Tara,Ellis,wendy16@example.com,001-930-666-8886x14859,1993-08-22,"728 Joseph Plain
Port Carmen, NE 80446",Loriport,Oregon,89850,Slovakia (Slovak Republic),2021-10-22,2025-08-19 06:46:13,73.04115015753459,3225.9874484312745,Bronze,Sports,True,False
William,Smith,shelbybell@example.com,001-294-961-1283x6111,1946-06-19,"59818 Adams Prairie
Sandovalville, OR 07756",Sullivanfort,California,26483,South Georgia and the South Sandwich Islands,2025-07-30,2025-07-12 16:28:06,34.18003489785626,21568.149792836168,Bronze,Home & Garden,False,False
Kimberly,Davis,parsonsjennifer@example.org,001-706-908-7478,1945-11-01,"809 Christine Dale Suite 201
East Scott, ND 56962",New Williamville,Florida,32245,Philippines,2024-03-14,2025-04-24 22:10:33,95.35908860848248,28285.808121091643,Gold,Automotive,False,True
